145705;Aesculus hippocastanum C6 kroglice
145706;Aesculus hippocastanum C12 kroglice
145707;Aesculus hippocastanum C30 kroglice
145708;Aesculus hippocastanum C200 kroglice
145713;Aristolochia clematitis C6 kroglice
145714;Aristolochia clematitis C12 kroglice
145715;Aristolochia clematitis C30 kroglice
145716;Aristolochia clematitis C200 kroglice
145721;Bellis perennis C6 kroglice
145722;Bellis perennis C12 kroglice
145723;Bellis perennis C30 kroglice
145724;Bellis perennis C200 kroglice
145729;Berberis vulgaris C6 kroglice
145730;Berberis vulgaris C12 kroglice
145731;Berberis vulgaris C30 kroglice
145732;Berberis vulgaris C200 kroglice
145737;Cimicifuga racemosa C6 kroglice
145738;Cimicifuga racemosa C12 kroglice
145739;Cimicifuga racemosa C30 kroglice
145740;Cimicifuga racemosa C200 kroglice
145745;Citrullus colocynthis C6 kroglice
145746;Citrullus colocynthis C12 kroglice
145747;Citrullus colocynthis C30 kroglice
145748;Citrullus colocynthis C200 kroglice
145753;Crataegus C6 kroglice
145754;Crataegus C12 kroglice
145755;Crataegus C30 kroglice
145756;Crataegus C200 kroglice
145761;Cuprum metallicum C10 kroglice
145762;Cuprum metallicum C15 kroglice
145763;Cuprum metallicum C30 kroglice
145764;Cuprum metallicum C200 kroglice
145769;Datura stramonium C6 kroglice
145770;Datura stramonium C12 kroglice
145771;Datura stramonium C30 kroglice
145772;Datura stramonium C200 kroglice
145777;Hamamelis virginiana C6 kroglice
145778;Hamamelis virginiana C12 kroglice
145779;Hamamelis virginiana C30 kroglice
145780;Hamamelis virginiana C200 kroglice
145785;Natrium tetraboracicum C6 kroglice
145786;Natrium tetraboracicum C12 kroglice
145787;Natrium tetraboracicum C30 kroglice
145788;Natrium tetraboracicum C200 kroglice
145793;Petroleum rectificatum C6 kroglice
145794;Petroleum rectificatum C12 kroglice
145795;Petroleum rectificatum C30 kroglice
145796;Petroleum rectificatum C200 kroglice
145801;Silybum marianum C6 kroglice
145802;Silybum marianum C12 kroglice
145803;Silybum marianum C30 kroglice
145804;Silybum marianum C200 kroglice
145809;Vitex agnus castus C6 kroglice
145810;Vitex agnus castus C12 kroglice
145811;Vitex agnus castus C30 kroglice
145812;Vitex agnus castus C200 kroglice
145817;Lonquex 6 mg raztopina za injiciranje v napolnjeni injekcijski brizgi
145819;Erivedge 150 mg trde kapsule
145820;Šentjanževka Apomedica trde kapsule
145823;Cefazolin Apta 1 g prašek za raztopino za injiciranje/infundiranje
145824;Ceftriakson Apta 1 g prašek za raztopino za injiciranje/infundiranje
145825;Ceftriakson Apta 2 g prašek za raztopino za injiciranje/infundiranje
145826;Cefuroksim Apta 1500 mg prašek za raztopino za injiciranje/infundiranje
145827;Cefuroksim Apta 750 mg prašek za raztopino za injiciranje/infundiranje
145828;Medicinski didušikov oksid Messer 100 % medicinski plin, utekoèinjeni
145836;Mifepristone Linepharma 200 mg tableta
145838;Natrijev klorid Fresenius Kabi 9 mg/ml vehikel za parenteralno uporabo
145840;Tenzopril HCT 30 mg/12,5 mg filmsko obložene tablete
145844;Xapimant 10 mg filmsko obložene tablete
145846;Xapimant 10 mg/ml peroralna raztopina
145847;Xapimant 20 mg filmsko obložene tablete
145849;Timijan in slez Bronchostop Sine peroralna raztopina
145850;Timijan in slez Bronchostop peroralna raztopina
145851;Stivarga 40 mg filmsko obložene tablete
145853;Amlodipin Krka 10 mg tablete
145854;Amlodipin Krka 5 mg tablete
145855;Aspirin Zipp 500 mg zrnca
145856;Cefotaksim Apta 1 g prašek za raztopino za injiciranje/infundiranje
145858;Cefotaksim Apta 2 g prašek za raztopino za injiciranje/infundiranje
145864;Lerkanidipin Teva 10 mg filmsko obložene tablete
145866;Lerkanidipin Teva 20 mg filmsko obložene tablete
145868;Lodotra 1 mg tablete s prirejenim sprošèanjem
145871;Lodotra 2 mg tablete s prirejenim sprošèanjem
145874;Lodotra 5 mg tablete s prirejenim sprošèanjem
145879;Medicinski kisik Linde plin 100% medicinski plin, kriogenski
145887;Medicinski kisik Linde plin 100% medicinski plin, stisnjeni
145905;Vipidia 6,25 mg filmsko obložene tablete
145907;Vipidia 12,5 mg filmsko obložene tablete
145909;Vipidia 25 mg filmsko obložene tablete
145911;Vipdomet 12,5 mg/850 mg filmsko obložene tablete
145912;Vipdomet 12,5 mg/1.000 mg filmsko obložene tablete
145913;Incresync 12,5 mg/30 mg filmsko obložene tablete
145915;Incresync 12,5 mg/45 mg filmsko obložene tablete
145917;Incresync 25 mg/30 mg filmsko obložene tablete
145919;Incresync 25 mg/45 mg filmsko obložene tablete
145921;Herceptin 600 mg raztopina za injiciranje
145922;Ultibro Breezhaler 85 mikrogramov/43 mikrogramov prašek za inhaliranje, trde kapsule
145923;Tafinlar 50 mg trde kapsule
145924;Tafinlar 75 mg trde kapsule
145925;Cholib 145 mg/20 mg filmsko obložene tablete
145926;Cholib 145 mg/40 mg filmsko obložene tablete
145933;Inlyta 3 mg filmsko obložene tablete
145936;Inlyta 7 mg filmsko obložene tablete
145941;Imnovid 1 mg trde kapsule
145942;Imnovid 2 mg trde kapsule
145943;Imnovid 3 mg trde kapsule
145944;Imnovid 4 mg trde kapsule
145945;STREPSILS brez sladkorja z okusom limone 0,6 mg/1,2 mg pastile
145946;Giotrif 20 mg filmsko obložene tablete
145947;Giotrif 30 mg filmsko obložene tablete
145948;Giotrif 40 mg filmsko obložene tablete
145949;Giotrif 50 mg filmsko obložene tablete
145951;GANFORT 0,3 mg/ml + 5 mg/ml kapljice za oko, raztopina, v enoodmernem vsebniku
145954;Echinaforce žveèljive tablete
145958;Ceftazidim Apta 1 g prašek za raztopino za injiciranje/infundiranje
145959;Duac 10 mg/30 mg v 1 g gel
145960;Kvetiapin Lek 50 mg tablete s podaljšanim sprošèanjem
145962;Etindros 0,02 mg/3 mg filmsko obložene tablete
145963;Etindros 0,03 mg/3 mg filmsko obložene tablete
145964;EXODERIL 10 mg/g krema
145966;Ezea 10 mg tablete
145968;Fluorouracil Accord 50 mg/ml raztopina za injiciranje/infundiranje
145973;Forosa Combo 70 mg in 1000 mg/880 i.e. filmsko obložene tablete in šumeèe
145976;Ranitidin Accord 150 mg filmsko obložene tablete
145977;Ranitidin Accord 300 mg filmsko obložene tablete
145978;Telmisartan/hidroklorotiazid Lek 40 mg/12,5 mg obložene tablete
145979;Telmisartan/hidroklorotiazid Lek 80 mg/12,5 mg obložene tablete
145980;Telmisartan/hidroklorotiazid Lek 80 mg/25 mg obložene tablete
145983;ZOSTAVAX prašek in vehikel za suspenzijo za injiciranje v napolnjeni injekcijski brizgi
145984;Insuman Basal SoloStar 100 i.e./ml suspenzija za injiciranje v napolnjenem injekcijskem peresniku
145985;Remsima 100 mg prašek za koncentrat za raztopino za infundiranje
145986;LUCENTIS 10 mg/ml raztopina za injiciranje v napolnjeni injekcijski brizgi
145988;Lemtrada 12 mg koncentrat za raztopino za infundiranje
145989;Prospan peroralna tekoèina
145990;Prospan pastile
145991;Xofigo 1000 kBq/ml raztopina za injiciranje
145995;Amaloris 10 mg/10 mg filmsko obložene tablete
145996;Flavamed 3 mg/ml peroralna raztopina
145997;Amlodipin/atorvastatin Krka 10 mg/10 mg filmsko obložene tablete
145998;Bopaho 125 mg filmsko obložene tablete
145999;Bopaho 62,5 mg filmsko obložene tablete
146001;Dexilanz 30 mg trde kapsule s prirejenim sprošèanjem
146002;Dexilanz 60 mg trde kapsule s prirejenim sprošèanjem
146003;Dexlansoprazolum Takeda Pharma 30 mg trde kapsule s prirejenim sprošèanjem
146004;Dexlansoprazolum Takeda Pharma 60 mg trde kapsule s prirejenim sprošèanjem
146005;Escertal 10 mg orodisperzibilne tablete
146006;Escertal 20 mg orodisperzibilne tablete
146007;Viatromb 2400 i.e./g dermalno pršilo, raztopina
146008;Kvetiapin Krka 100 mg filmsko obložene tablete
146009;Kvetiapin Krka 200 mg filmsko obložene tablete
146010;Kvetiapin Krka 25 mg filmsko obložene tablete
146011;Kvetiapin Krka 300 mg filmsko obložene tablete
146018;Tezeo HCT 40 mg/12,5 mg tablete
146019;Tezeo HCT 80 mg/12,5 mg tablete
146020;Tezeo HCT 80 mg/25 mg tablete
146022;Valdiocef 250 mg/5 ml zrnca za peroralno suspenzijo
146023;Valdiocef 500 mg trde kapsule
146024;Relvar Ellipta 92 mikrogramov/22 mikrogramov prašek za inhaliranje, odmerjeni
146025;Relvar Ellipta 184 mikrogramov/22 mikrogramov prašek za inhaliranje, odmerjeni
146026;Invokana 100 mg filmsko obložene tablete
146027;Invokana 300 mg filmsko obložene tablete
146028;Aubagio 14 mg filmsko obložene tablete
146030;Spedra 50 mg tablete
146033;Spedra 100 mg tablete
146037;Spedra 200 mg tablete
146040;Fendrix suspenzija za injiciranje
146041;Kadcyla 100 mg prašek za koncentrat za raztopino za infundiranje
146042;Kadcyla 160 mg prašek za koncentrat za raztopino za infundiranje
146043;NovoEight 250 i.e. prašek in vehikel za raztopino za injiciranje
146044;NovoEight 500 i.e. prašek in vehikel za raztopino za injiciranje
146045;NovoEight 1000 i.e. prašek in vehikel za raztopino za injiciranje
146046;NovoEight 1500 i.e. prašek in vehikel za raztopino za injiciranje
146047;NovoEight 2000 i.e. prašek in vehikel za raztopino za injiciranje
146048;NovoEight 3000 i.e. prašek in vehikel za raztopino za injiciranje
146049;ABILIFY MAINTENA 400 mg prašek in vehikel za suspenzijo za injiciranje s podaljšanim sprošèanjem
146050;Ciqorin 10 mg mehke kapsule
146051;Ciqorin 100 mg mehke kapsule
146052;Ciqorin 25 mg mehke kapsule
146053;Ciqorin 50 mg mehke kapsule
146056;Elyrno 10 mg/10 mg filmsko obložene tablete
146060;Elyrno 20 mg/10 mg filmsko obložene tablete
146064;Fludarabin Actavis 25 mg/ml koncentrat za raztopino za injiciranje/infundiranje
146066;Ibuem 250 mg/250 mg/50 mg tablete
146068;Imatinib BioOrganics 100 mg filmsko obložene tablete
146069;Imatinib BioOrganics 400 mg filmsko obložene tablete
146070;Imatinib Kiron Pharmaceutica 100 mg filmsko obložene tablete
146071;Imatinib Kiron Pharmaceutica 400 mg filmsko obložene tablete
146072;Imatinib Synthon 100 mg filmsko obložene tablete
146073;Imatinib Synthon 400 mg filmsko obložene tablete
146074;Kapecitabin Zentiva 150 mg filmsko obložene tablete
146075;Kapecitabin Zentiva 500 mg filmsko obložene tablete
146076;Ketanest 25 mg/ml raztopina za injiciranje
146077;Ketanest 5 mg/ml raztopina za injiciranje
146078;Ketoprofen Vitabalans 100 mg filmsko obložene tablete
146080;Ketoprofen Vitabalans 25 mg filmsko obložene tablete
146081;Ketoprofen Vitabalans 50 mg filmsko obložene tablete
146083;Septanazal za odrasle 1 mg/50 mg v 1 ml pršilo za nos, raztopina
146084;Septanazal za otroke 0,5 mg/50 mg v 1 ml pršilo za nos, raztopina
146085;Sildenafil Zentiva 100 mg filmsko obložene tablete
146086;Sildenafil Zentiva 25 mg filmsko obložene tablete
146087;Sildenafil Zentiva 50 mg filmsko obložene tablete
146088;Canephron obložene tablete
146091;Yellox 0,9 mg/ml kapljice za oko, raztopina
146092;Tolucombi 40 mg/12,5 mg tablete
146093;Tolucombi 80 mg/12,5 mg tablete
146094;Tolucombi 80 mg/25 mg tablete
146095;Concordina 10 mg/5 mg tablete
146096;Concordina 5 mg/10 mg tablete
146097;Concordina 5 mg/5 mg tablete
146099;Dicitirox 100 mikrogramov tablete
146100;Dicitirox 150 mikrogramov tablete
146101;Dicitirox 25 mikrogramov tablete
146102;Dicitirox 50 mikrogramov tablete
146104;Epipen 300 mikrogramov/0,3 ml raztopina za injiciranje v napolnjenem
146106;Epipen za otroke 150 mikrogramov/0,3 ml raztopina za injiciranje v napolnjenem
146108;Estring 7,5 mikrograma na 24 ur vaginalni dostavni sistem
146111;Kvetiapin Lambda Therapeutic 200 mg tablete s podaljšanim sprošèanjem
146113;Kvetiapin Lambda Therapeutic 300 mg tablete s podaljšanim sprošèanjem
146115;Kvetiapin Lambda Therapeutic 400 mg tablete s podaljšanim sprošèanjem
146117;Lorabel 0,5 mg/ml peroralna raztopina
146118;Metoject PEN 10 mg raztopina za injiciranje v napolnjenem injekcijskem peresniku
146119;Metoject PEN 12,5 mg raztopina za injiciranje v napolnjenem injekcijskem peresniku
146120;Metoject PEN 15 mg raztopina za injiciranje v napolnjenem injekcijskem peresniku
146121;Metoject PEN 17,5 mg raztopina za injiciranje v napolnjenem injekcijskem peresniku
146122;Metoject PEN 20 mg raztopina za injiciranje v napolnjenem injekcijskem peresniku
146123;Metoject PEN 22,5 mg raztopina za injiciranje v napolnjenem injekcijskem peresniku
146124;Metoject PEN 25 mg raztopina za injiciranje v napolnjenem injekcijskem peresniku
146125;Metoject PEN 27,5 mg raztopina za injiciranje v napolnjenem injekcijskem peresniku
146126;Metoject PEN 30 mg raztopina za injiciranje v napolnjenem injekcijskem peresniku
146127;Metoject PEN 7,5 mg raztopina za injiciranje v napolnjenem injekcijskem peresniku
146128;Nadexam 1,5 mg/10 mg tablete s prirejenim sprošèanjem
146129;Nadexam 1,5 mg/5 mg tablete s prirejenim sprošèanjem
146130;Omezen 10 mg trde gastrorezistentne kapsule
146131;Omezen 20 mg trde gastrorezistentne kapsule
146132;Omezen 40 mg trde gastrorezistentne kapsule
146136;Sobycor 10 mg filmsko obložene tablete
146139;Sobycor 2,5 mg filmsko obložene tablete
146142;Sobycor 5 mg filmsko obložene tablete
146145;Vasitimb 10 mg/40 mg tablete
146156;Vigistat 10 mg filmsko obložene tablete
146158;Vigistat 15 mg filmsko obložene tablete
146160;Vigistat 20 mg filmsko obložene tablete
146162;Vigistat 40 mg filmsko obložene tablete
146164;Grastofil 30 M e./0,5 ml raztopina za injiciranje ali infundiranje v napolnjeni injekcijski brizgi
146166;Grastofil 48 M e./0,5 ml raztopina za injiciranje ali infundiranje v napolnjeni injekcijski brizgi
146168;Brintellix 5 mg filmsko obložene tablete
146169;Brintellix 10 mg filmsko obložene tablete
146170;Kapecitabin Accord 150 mg filmsko obložene tablete
146171;Kapecitabin Accord 500 mg filmsko obložene tablete
146172;Tivicay 50 mg filmsko obložene tablete
146173;PHEBURANE 483 mg/g zrnca
146174;Aclexa 100 mg trde kapsule
146176;Aclexa 200 mg trde kapsule
146178;Bosentan Norameda 125 mg filmsko obložene tablete
146179;Bosentan Norameda 62,5 mg filmsko obložene tablete
146180;Citafort 10 mg orodisperzibilne tablete
146181;Citafort 15 mg orodisperzibilne tablete
146182;Citafort 20 mg orodisperzibilne tablete
146183;Citafort 5 mg orodisperzibilne tablete
146184;Dutasterid Lek 0,5 mg mehke kapsule
146186;Escitalopram Lundbeck 10 mg filmsko obložene tablete
146187;Eptifibatid Strides Arcolab International 0,75 mg/ml raztopina za infundiranje
146188;Eptifibatid Strides Arcolab International 2 mg/ml raztopina za injiciranje
146189;Esomeprazol STADA 40 mg prašek za raztopino za injiciranje/infundiranje
146190;Marbodin 10 mg filmsko obložene tablete
146191;Marbodin 20 mg filmsko obložene tablete
146192;Meropenem Actavis 1000 mg prašek za raztopino za injiciranje/infundiranje
146194;Meropenem Actavis 500 mg prašek za raztopino za injiciranje/infundiranje
146197;Okskarbazepin STADA 150 mg filmsko obložene tablete
146198;Okskarbazepin STADA 300 mg filmsko obložene tablete
146199;Okskarbazepin STADA 600 mg filmsko obložene tablete
146200;Rivastigmin Sandoz 4,6 mg/24 ur transdermalni obliž
146201;Rivastigmin Sandoz 9,5 mg/24 ur transdermalni obliž
146202;Salofalk 1500 mg gastrorezistentna zrnca s podaljšanim sprošèanjem
146204;Salofalk 3000 mg gastrorezistentna zrnca s podaljšanim sprošèanjem
146206;TRISPAN 20 mg/ml suspenzija za injiciranje
146208;Valcyte 50 mg/ml prašek za peroralno raztopino
146209;Xigduo 5 mg/850 mg filmsko obložene tablete
146210;Xigduo 5 mg/1.000 mg filmsko obložene tablete
146211;Dimo filmsko obložene tablete
146214;Dimo HST filmsko obložene tablete
146217;Cognomem 10 mg filmsko obložene tablete
146218;Cognomem 20 mg filmsko obložene tablete
146219;Cognomem 5 mg/odmerek peroralna raztopina
146220;Dutasterid Teva 0,5 mg mehke kapsule
146221;Moksifloksacin Actavis 400 mg filmsko obložene tablete
146223;Mometazonfuroat Teva Pharma 50 mikrogramov/vpih pršilo za nos, suspenzija
146224;Panadol Optizorb 500 mg filmsko obložene tablete
146229;Solifenacin Teva 10 mg filmsko obložene tablete
146230;Solifenacin Teva 5 mg filmsko obložene tablete
146231;Surmera 40 mg gastrorezistentne tablete
146234;Telmisartan/hidroklorotiazid Billev Pharma 40 mg/12,5 mg tablete
146242;Telmisartan/hidroklorotiazid Billev Pharma 80 mg/12,5 mg tablete
146250;Telmisartan/hidroklorotiazid Billev Pharma 80 mg/25 mg tablete
146258;Triplixam 10 mg/2,5 mg/10 mg filmsko obložene tablete
146260;Triplixam 10 mg/2,5 mg/5 mg filmsko obložene tablete
146262;Triplixam 2,5 mg/0,625 mg/5 mg filmsko obložene tablete
146264;Triplixam 5 mg/1,25 mg/10 mg filmsko obložene tablete
146266;Triplixam 5 mg/1,25 mg/5 mg filmsko obložene tablete
146268;Vexya 0,02 mg/3 mg filmsko obložene tablete
146269;Xanthadu 0,02 mg/3 mg filmsko obložene tablete
146270;Zolmitriptan sanofi-aventis 2,5 mg filmsko obložene tablete
146271;Zolmitriptan sanofi-aventis 2,5 mg orodisperzibilne tablete
146272;Tecfidera 120 mg gastrorezistentne trde kapsule
146273;Tecfidera 240 mg gastrorezistentne trde kapsule
146274;Sovaldi 400 mg filmsko obložene tablete
146275;SIRTURO 100 mg tablete
146280;Adempas 0,5 mg filmsko obložene tablete
146281;Adempas 1 mg filmsko obložene tablete
146282;Adempas 1,5 mg filmsko obložene tablete
146283;Adempas 2 mg filmsko obložene tablete
146284;Adempas 2,5 mg filmsko obložene tablete
146286;IZBA 30 mikrogramov/ml kapljice za oko, raztopina
146287;MabThera 1400 mg raztopina za podkožno injiciranje
146288;Amixal 100 mg/ml raztopina za infundiranje
146291;Amixal z elektroliti 100 mg/ml raztopina za infundiranje
146295;Ciprofloksacin Infomed Fluids 2 mg/ml raztopina za infundiranjev
146296;Ciprofloksacin Infomed Fluids 2 mg/ml raztopina za infundiranje
146299;Escitalopram Krka 10 mg filmsko obložene tablete
146301;Escitalopram Krka 15 mg filmsko obložene tablete
146303;Escitalopram Krka 20 mg filmsko obložene tablete
146305;Escitalopram Krka 5 mg filmsko obložene tablete
146308;Gemcitabin Kabi 40 mg/ml koncentrat za raztopino za infundiranje
146311;Metamizol STADA 500 mg/ml peroralne kapljice, raztopina
146312;Axympa 180 mg gastrorezistentne tablete
146313;Axympa 360 mg gastrorezistentne tablete
146314;Mysodelle 200 mikrogramov vaginalni dostavni sistem
146318;Redocam 10 mg tablete s podaljšanim sprošèanjem
146319;Redocam 20 mg tablete s podaljšanim sprošèanjem
146320;Redocam 40 mg tablete s podaljšanim sprošèanjem
146321;Redocam 5 mg tablete s podaljšanim sprošèanjem
146322;Striverdi Respimat 2,5 mikrogramov/vdih raztopina za inhaliranje
146323;Targinact 15 mg/7,5 mg tablete s podaljšanim sprošèanjem
146325;Targinact 2,5 mg/1,25 mg tablete s podaljšanim sprošèanjem
146327;Targinact 30 mg/15 mg tablete s podaljšanim sprošèanjem
146330;Zoledronska kislina Mylan 4 mg/100 ml raztopina za infundiranje
146332;Inflectra 100 mg prašek za koncentrat za raztopino za infundiranje
146337;Noxafil 100 mg gastrorezistentne tablete
146347;Etopozid Kabi 20 mg/ml koncentrat za raztopino za infundiranje
146362;Memantin Teva 10 mg filmsko obložene tablete
146364;Memantin Teva 20 mg filmsko obložene tablete
146395;Taira 4 mg/5 ml koncentrat za raztopino za infundiranje
146396;Tectiam 40 mg gastrorezistentne tablete
146406;Incruse 55 mikrogramov prašek za inhaliranje, odmerjeni
146407;Defitelio 80 mg/ml koncentrat za raztopino za infundiranje
146408;RoActemra 162 mg raztopina za injiciranje v napolnjeni injekcijski brizgi
146409;Latuda 18,5 mg filmsko obložene tablete
146411;Latuda 37 mg filmsko obložene tablete
146413;Latuda 74 mg filmsko obložene tablete
146415;Trobalt 50 mg filmsko obložene tablete-pakiranje za zaèetek zdravljenja
146417;ANORO 55 mikrogramov/22 mikrogramov prašek za inhaliranje, odmerjeni
146418;Levodopa/Carbidopa/Entacapone Orion 50 mg/12,5 mg/200 mg filmsko obložene tablete
146420;Levodopa/Carbidopa/Entacapone Orion 75 mg/18,75 mg/200 mg filmsko obložene tablete
146422;Levodopa/Carbidopa/Entacapone Orion 100 mg/25 mg/200 mg filmsko obložene tablete
146424;Levodopa/Carbidopa/Entacapone Orion 125 mg/31,25 mg/200 mg filmsko obložene tablete
146426;Levodopa/Carbidopa/Entacapone Orion 150 mg/37,5 mg/200 mg filmsko obložene tablete
146428;Levodopa/Carbidopa/Entacapone Orion 200 mg/50 mg/200 mg filmsko obložene tablete
146430;Levodopa/Carbidopa/Entacapone Orion 175 mg/43,75 mg/200 mg filmsko obložene tablete
146432;Olysio 150 mg trde kapsule
146433;Vokanamet 50 mg/850 mg filmsko obložene tablete
146434;Vokanamet 50 mg/1.000 mg filmsko obložene tablete
146435;Vokanamet 150 mg/850 mg filmsko obložene tablete
146436;Vokanamet 150 mg/1.000 mg filmsko obložene tablete
146437;Entyvio 300 mg prašek za koncentrat za raztopino za infundiranje
146438;Jardiance 10 mg filmsko obložene tablete
146439;Jardiance 25 mg filmsko obložene tablete
146440;Lisvy 60 mikrogramov/24 ur + 13 mikrogramov/24 ur transdermalni obliž
146441;Bendamustin Sandoz 2,5 mg/ml prašek za koncentrat za raztopino za infundiranje
146447;Bendamustin Helm 2,5 mg/ml prašek za koncentrat za raztopino za infundiranje
146453;Lynetoril 2,5 mg/ml prašek za koncentrat za raztopino za infundiranje
146459;Cefepim Hospira 1 g prašek za raztopino za injiciranje ali infundiranje
146462;Cefepim Hospira 2 g prašek za raztopino za injiciranje ali infundiranje
146465;Cisplatin Kabi 1 mg/ml koncentrat za raztopino za infundiranje
146469;Ecytara 10 mg orodisperzibilne tablete
146475;Ecytara 20 mg orodisperzibilne tablete
146481;Ecytara 5 mg orodisperzibilne tablete
146487;Flukloksacilin Altamedics 500 mg trde kapsule
146502;Lamictal 2 mg žveèljive/disperzibilne tablete
146510;Moksifloksacin Kabi 400 mg/250 ml raztopina za infundiranje
146515;Sylvant 100 mg prašek za koncentrat za raztopino za infundiranje
146516;Sylvant 400 mg prašek za koncentrat za raztopino za infundiranje
146517;Klimadynon filmsko obložene tablete
146519;Cometriq 20 mg trde kapsule
146520;Cometriq 20 mg trde kapsule + Cometriq 80 mg trde kapsule
146522;Azafalk 50 mg filmsko obložene tablete
146528;Azitromicin Krka 250 mg filmsko obložene tablete
146529;Azitromicin Krka 500 mg filmsko obložene tablete
146530;Bimatoprost Sandoz 0,3 mg/ml kapljice za oko, raztopina
146531;Bosentan Sandoz 125 mg filmsko obložene tablete
146532;Bosentan Sandoz 62,5 mg filmsko obložene tablete
146533;Fluimukan 20 mg/ml peroralna raztopina z okusom èešnje
146534;Fluimukan 600 mg prašek za peroralno raztopino z okusom medu in limone
146536;Imatinib Zentiva 100 mg filmsko obložene tablete
146537;Imatinib Zentiva 400 mg filmsko obložene tablete
146538;Intratect 100 g/l raztopina za infundiranje
146543;Moloxin 400 mg filmsko obložene tablete
146545;Nibix 100 mg trde kapsule
146550;Nibix 400 mg trde kapsule
146554;Panadol 500 mg prašek za peroralno raztopino z okusom mentola in èrnega ribeza
146558;Ramelso 10 mg/10 mg trde kapsule
146559;Ramelso 10 mg/5 mg trde kapsule
146560;Ramelso 2,5 mg/5 mg trde kapsule
146561;Ramelso 5 mg/10 mg trde kapsule
146562;Ramelso 5 mg/5 mg trde kapsule
146564;XEOMIN 100 enot prašek za raztopino za injiciranje
146569;XEOMIN 50 enot prašek za raztopino za injiciranje
146573;DuoResp Spiromax 160 mikrogramov/4,5 mikrogramov prašek za inhaliranje
146574;DuoResp Spiromax 320 mikrogramov/9 mikrogramov prašek za inhaliranje
146575;Granupas 4 g gastrorezistentna zrnca
146576;Kineret 100 mg/0,67 ml raztopina za injiciranje v napolnjeni injekcijski brizgi
146581;Bufomix Easyhaler 160 mikrogramov/4,5 mikrograma na odmerek prašek za inhaliranje
146582;Bufomix Easyhaler 320 mikrogramov/9 mikrogramov na odmerek prašek za inhaliranje
146583;Levobupivakain Kabi 1,25 mg/ml raztopina za infundiranje
146589;Levobupivakain Kabi 2,5 mg/ml raztopina za injiciranje/infundiranje
146592;Levobupivakain Kabi 5,0 mg/ml raztopina za injiciranje/infundiranje
146595;Levobupivakain Kabi 7,5 mg/ml raztopina za injiciranje/infundiranje
146599;Vesomni 6 mg/0,4 mg tablete s prirejenim sprošèanjem
146601;Adasuve 4,5 mg prašek za inhaliranje, odmerjeni
146603;Adasuve 9,1 mg prašek za inhaliranje, odmerjeni
146605;Mekinist 0,5 mg filmsko obložene tablete
146606;Mekinist 2 mg filmsko obložene tablete
146607;Ovaleap 300 i.e./0,5 ml raztopina za injiciranje
146608;Ovaleap 450 i.e./0,75 ml raztopina za injiciranje
146609;Ovaleap 900 i.e./1,5 ml raztopina za injiciranje
146610;Gazyvaro 1000 mg koncentrat za raztopino za infundiranje
146611;Plegridy 63 mikrogramov raztopina za injiciranje v napolnjeni injekcijski brizgi + Plegridy 94 mikrogramov raztopina za injiciranje v napolnjeni injekcijski brizgi
146612;Plegridy 63 mikrogramov raztopina za injiciranje v napolnjenem injekcijskem peresniku + Plegridy 94 mikrogramov raztopina za injiciranje v napolnjenem injekcijskem peresniku
146613;Plegridy 125 mikrogramov raztopina za injiciranje v napolnjeni injekcijski brizgi
146615;Plegridy 125 mikrogramov raztopina za injiciranje v napolnjenem injekcijskem peresniku
146617;Simbrinza 10 mg/ml + 2 mg/ml kapljice za oko, suspenzija
146619;Iclusig 15 mg filmsko obložene tablete
146621;Iclusig 45 mg filmsko obložene tablete
146623;Dacepton 5 mg/ml raztopina za infundiranje
146628;Ibandronska kislina Synthon 150 mg filmsko obložene tablete
146629;Ibandronska kislina Synthon 50 mg filmsko obložene tablete
146630;Naraya 0,02 mg/3 mg filmsko obložene tablete
146631;Naraya 0,03 mg/3 mg filmsko obložene tablete
146632;NIONTIX 100 % medicinski plin, utekoèinjeni
146636;PROPLEX 600 i.e. prašek in vehikel za raztopino za injiciranje
146637;Sibilla 2 mg/0,03 mg filmsko obložene tablete
146640;VeladdA 0,02 mg/3 mg filmsko obložene tablete
146641;VeladdA 0,03 mg/3 mg filmsko obložene tablete
146642;Vorikonazol Sandoz 200 mg prašek za raztopino za infundiranje
146643;Imatinib Actavis 400 mg trde kapsule
146644;Triumeq 50 mg/600 mg/300 mg filmsko obložene tablete
146646;Amaloris 5 mg/10 mg filmsko obložene tablete
146648;Amlodipin/atorvastatin Krka 5 mg/10 mg filmsko obložene tablete
146650;Bimanox 2 mg/ml kapljice za oko, raztopina
146651;Ceftriakson Hospira 0,5 g prašek za raztopino za injiciranje
146655;Ceftriakson Hospira 1 g prašek za raztopino za injiciranje
146659;Ceftriakson Hospira 2 g prašek za raztopino za infundiranje
146665;Etopozid Accord 20 mg/ml koncentrat za raztopino za infundiranje
146667;Exerdya 10 mg filmsko obložene tablete
146668;Exerdya 20 mg filmsko obložene tablete
146670;Exerdya 5 mg filmsko obložene tablete
146673;Ganaxa 450 mg filmsko obložene tablete
146674;Gliklazid STADA 60 mg tablete s prirejenim sprošèanjem
146676;Lercaprel 20 mg/20 mg filmsko obložene tablete
146680;Lercapressecomb 20 mg/20 mg filmsko obložene tablete
146685;Lipidem 200 mg/ml emulzija za infundiranje
146695;REGAINE 50 mg/g dermalna pena
146697;Bydureon 2 mg prašek in vehikel za suspenzijo s podaljšanim sprošèanjem za injiciranje v napolnjenem injekcijskem peresniku
